name,email,phone,address,city,country,tax_id,contact_person,total_purchased,purchase_order_count,rating,status,notes
Supplier_0974,supplier0974@example.com,0700000974,SupplierAddr_0974_HaiPhong,HaiPhong,Vietnam,TAX000000974,Contact_0974,1560687786.00,235,good,inactive,demo_data
Supplier_0975,supplier0975@example.com,0700000975,SupplierAddr_0975_CanTho,CanTho,Vietnam,TAX000000975,Contact_0975,1591799592.00,388,average,blocked,demo_data
Supplier_0976,supplier0976@example.com,0700000976,SupplierAddr_0976_Hue,Hue,Vietnam,TAX000000976,Contact_0976,881460056.00,99,poor,active,demo_data
Supplier_0977,supplier0977@example.com,0700000977,SupplierAddr_0977_NhaTrang,NhaTrang,Vietnam,TAX000000977,Contact_0977,317368505.00,386,excellent,inactive,demo_data
Supplier_0978,supplier0978@example.com,0700000978,SupplierAddr_0978_VungTau,VungTau,Vietnam,TAX000000978,Contact_0978,1913988106.00,263,good,blocked,demo_data
Supplier_0979,supplier0979@example.com,0700000979,SupplierAddr_0979_BinhDuong,BinhDuong,Vietnam,TAX000000979,Contact_0979,474808879.00,284,average,active,demo_data
Supplier_0980,supplier0980@example.com,0700000980,SupplierAddr_0980_BacNinh,BacNinh,Vietnam,TAX000000980,Contact_0980,1096517915.00,137,poor,inactive,demo_data
Supplier_0981,supplier0981@example.com,0700000981,SupplierAddr_0981_HaNoi,HaNoi,Vietnam,TAX000000981,Contact_0981,301413046.00,2,excellent,blocked,demo_data
Supplier_0982,supplier0982@example.com,0700000982,SupplierAddr_0982_HoChiMinh,HoChiMinh,Vietnam,TAX000000982,Contact_0982,1016292604.00,221,good,active,demo_data
Supplier_0983,supplier0983@example.com,0700000983,SupplierAddr_0983_DaNang,DaNang,Vietnam,TAX000000983,Contact_0983,1414159222.00,163,average,inactive,demo_data
Supplier_0984,supplier0984@example.com,0700000984,SupplierAddr_0984_HaiPhong,HaiPhong,Vietnam,TAX000000984,Contact_0984,393084922.00,250,poor,blocked,demo_data
Supplier_0985,supplier0985@example.com,0700000985,SupplierAddr_0985_CanTho,CanTho,Vietnam,TAX000000985,Contact_0985,665465561.00,295,excellent,active,demo_data
Supplier_0986,supplier0986@example.com,0700000986,SupplierAddr_0986_Hue,Hue,Vietnam,TAX000000986,Contact_0986,2166963914.00,154,good,inactive,demo_data
Supplier_0987,supplier0987@example.com,0700000987,SupplierAddr_0987_NhaTrang,NhaTrang,Vietnam,TAX000000987,Contact_0987,1573428295.00,285,average,blocked,demo_data
Supplier_0988,supplier0988@example.com,0700000988,SupplierAddr_0988_VungTau,VungTau,Vietnam,TAX000000988,Contact_0988,1426732071.00,281,poor,active,demo_data
Supplier_0989,supplier0989@example.com,0700000989,SupplierAddr_0989_BinhDuong,BinhDuong,Vietnam,TAX000000989,Contact_0989,502447404.00,53,excellent,inactive,demo_data
Supplier_0990,supplier0990@example.com,0700000990,SupplierAddr_0990_BacNinh,BacNinh,Vietnam,TAX000000990,Contact_0990,2056078103.00,121,good,blocked,demo_data
Supplier_0991,supplier0991@example.com,0700000991,SupplierAddr_0991_HaNoi,HaNoi,Vietnam,TAX000000991,Contact_0991,1415485478.00,244,average,active,demo_data
Supplier_0992,supplier0992@example.com,0700000992,SupplierAddr_0992_HoChiMinh,HoChiMinh,Vietnam,TAX000000992,Contact_0992,2224860025.00,76,poor,inactive,demo_data
Supplier_0993,supplier0993@example.com,0700000993,SupplierAddr_0993_DaNang,DaNang,Vietnam,TAX000000993,Contact_0993,2250579083.00,381,excellent,blocked,demo_data
Supplier_0994,supplier0994@example.com,0700000994,SupplierAddr_0994_HaiPhong,HaiPhong,Vietnam,TAX000000994,Contact_0994,1115066279.00,386,good,active,demo_data
Supplier_0995,supplier0995@example.com,0700000995,SupplierAddr_0995_CanTho,CanTho,Vietnam,TAX000000995,Contact_0995,1498793464.00,278,average,inactive,demo_data
Supplier_0996,supplier0996@example.com,0700000996,SupplierAddr_0996_Hue,Hue,Vietnam,TAX000000996,Contact_0996,1482735471.00,51,poor,blocked,demo_data
Supplier_0997,supplier0997@example.com,0700000997,SupplierAddr_0997_NhaTrang,NhaTrang,Vietnam,TAX000000997,Contact_0997,583575405.00,379,excellent,active,demo_data
Supplier_0998,supplier0998@example.com,0700000998,SupplierAddr_0998_VungTau,VungTau,Vietnam,TAX000000998,Contact_0998,868882528.00,54,good,inactive,demo_data
Supplier_0999,supplier0999@example.com,0700000999,SupplierAddr_0999_BinhDuong,BinhDuong,Vietnam,TAX000000999,Contact_0999,669277963.00,106,average,blocked,demo_data
Supplier_1000,supplier1000@example.com,0700001000,SupplierAddr_1000_BacNinh,BacNinh,Vietnam,TAX000001000,Contact_1000,2256816681.00,133,poor,active,demo_data
